domain,kind,country,level
soham-tc.gov.uk,exclude,GBR_united_kingdom,local
soils-scotland.gov.uk,exact,GBR_united_kingdom,central-1
sokotostate.gov.ng,exact,NGA_nigeria,central-1
solardecathlon.gov,subtree,USA_united_states,central
solihull.gov.uk,exclude,GBR_united_kingdom,local
somerbyparish.gov.uk,exclude,GBR_united_kingdom,local
somercotesparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
somerfordkeynes-pc.gov.uk,exclude,GBR_united_kingdom,local
somerfordparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
somerset.gov.uk,exclude,GBR_united_kingdom,local
somersetdrainageboards.gov.uk,exclude,GBR_united_kingdom,local
somersetwaste.gov.uk,exclude,GBR_united_kingdom,local
somersetwestandtaunton.gov.uk,exclude,GBR_united_kingdom,local
somersham-pc.gov.uk,exclude,GBR_united_kingdom,local
somershamsuffolk-pc.gov.uk,exclude,GBR_united_kingdom,local
somertonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
somertontowncouncil.gov.uk,exclude,GBR_united_kingdom,local
sompting-pc.gov.uk,exclude,GBR_united_kingdom,local
songjiang.gov.cn,exclude,CHN_china,local
sonning-pc.gov.uk,exclude,GBR_united_kingdom,local
sonningcommon-pc.gov.uk,exclude,GBR_united_kingdom,local
sonningcommonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sonora.gob.mx,exact,MEX_mexico,central-1
sopley.gov.uk,exclude,GBR_united_kingdom,local
sotu.gov,subtree,USA_united_states,central
soulbyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
south-ayrshire.gov.uk,exclude,GBR_united_kingdom,local
south-hams-dc.gov.uk,exclude,GBR_united_kingdom,local
south-hill-pc.gov.uk,exclude,GBR_united_kingdom,local
south-hykeham-pc.gov.uk,exclude,GBR_united_kingdom,local
south-norfolk.gov.uk,exclude,GBR_united_kingdom,local
southam-pc.gov.uk,exclude,GBR_united_kingdom,local
southamcouncil-warks.gov.uk,exclude,GBR_united_kingdom,local
southampton.gov.uk,exclude,GBR_united_kingdom,local
southandvale.gov.uk,exclude,GBR_united_kingdom,local
southbedburnparish.gov.uk,exclude,GBR_united_kingdom,local
southborough-tc.gov.uk,exclude,GBR_united_kingdom,local
southbourne-pc.gov.uk,exclude,GBR_united_kingdom,local
southbrent.gov.uk,exclude,GBR_united_kingdom,local
southbucks.gov.uk,exclude,GBR_united_kingdom,local
southcavepc.gov.uk,exclude,GBR_united_kingdom,local
southcreake-pc.gov.uk,exclude,GBR_united_kingdom,local
southcroxtonparish.gov.uk,exclude,GBR_united_kingdom,local
southdarleyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southderbyshire.gov.uk,exclude,GBR_united_kingdom,local
southdowns.gov.uk,exclude,GBR_united_kingdom,local
southeastrcc.gov.uk,exclude,GBR_united_kingdom,local
southend.gov.uk,exclude,GBR_united_kingdom,local
southern-ifca.gov.uk,exclude,GBR_united_kingdom,local
southeryparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southferribyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southfleetparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southglos.gov.uk,exclude,GBR_united_kingdom,local
southhams.gov.uk,exclude,GBR_united_kingdom,local
southhanningfield-pc.gov.uk,exclude,GBR_united_kingdom,local
southhettonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southhiendleyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southhinksey-pc.gov.uk,exclude,GBR_united_kingdom,local
southhuish-pc.gov.uk,exclude,GBR_united_kingdom,local
southillparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southkelseyandmoortown-pc.gov.uk,exclude,GBR_united_kingdom,local
southkelseyandmoortownparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southkesteven.gov.uk,exclude,GBR_united_kingdom,local
southkillingholmeparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southkirkbyandmoorthorpetowncouncil.gov.uk,exclude,GBR_united_kingdom,local
southkymeparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southlakeland.gov.uk,exclude,GBR_united_kingdom,local
southlanarkshire.gov.uk,exclude,GBR_united_kingdom,local
southleighandhighcogges-pc.gov.uk,exclude,GBR_united_kingdom,local
southleverton-pc.gov.uk,exclude,GBR_united_kingdom,local
southlophamparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southmiltonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southminsterparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southmoretonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southnewingtonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southnewton-pc.gov.uk,exclude,GBR_united_kingdom,local
southnorfolkandbroadland.gov.uk,exclude,GBR_united_kingdom,local
southnormantonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southnorthants.gov.uk,exclude,GBR_united_kingdom,local
southoe-pc.gov.uk,exclude,GBR_united_kingdom,local
southorpe-pc.gov.uk,exclude,GBR_united_kingdom,local
southorpeparish.gov.uk,exclude,GBR_united_kingdom,local
southoxon.gov.uk,exclude,GBR_united_kingdom,local
southperrottparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southpethertonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southpetherwinparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southpickenhamparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southpoolparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southreppsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southribble.gov.uk,exclude,GBR_united_kingdom,local
southrop-pc.gov.uk,exclude,GBR_united_kingdom,local
southscarleparishmeeting.gov.uk,exclude,GBR_united_kingdom,local
southsomercotespc.gov.uk,exclude,GBR_united_kingdom,local
southsomerset.gov.uk,exclude,GBR_united_kingdom,local
southstoke-pc.gov.uk,exclude,GBR_united_kingdom,local
southswindon-pc.gov.uk,exclude,GBR_united_kingdom,local
southtyneside.gov.uk,exclude,GBR_united_kingdom,local
southwales-fire.gov.uk,exclude,GBR_united_kingdom,local
southwales-tra.gov.uk,exclude,GBR_united_kingdom,local
southwalsham-pc.gov.uk,exclude,GBR_united_kingdom,local
southwark.gov.uk,exclude,GBR_united_kingdom,local
southwater-pc.gov.uk,exclude,GBR_united_kingdom,local
southwell-tc.gov.uk,exclude,GBR_united_kingdom,local
southwick-widley-pc.gov.uk,exclude,GBR_united_kingdom,local
southwillesboroughnewtown-cc.gov.uk,exclude,GBR_united_kingdom,local
southwingfieldparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southwithamparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
southwold-tc.gov.uk,exclude,GBR_united_kingdom,local
southwonston-pc.gov.uk,exclude,GBR_united_kingdom,local
southwoodhamferrerstc.gov.uk,exclude,GBR_united_kingdom,local
southwootton-pc.gov.uk,exclude,GBR_united_kingdom,local
southworcestershirebuildingcontrol.gov.uk,exclude,GBR_united_kingdom,local
southworcestershirerevenues.gov.uk,exclude,GBR_united_kingdom,local
southwraxall-pc.gov.uk,exclude,GBR_united_kingdom,local
southyorkshire-ca.gov.uk,exclude,GBR_united_kingdom,local
southyorkshire-pcc.gov.uk,exclude,GBR_united_kingdom,local
sowerbyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sp.gov.br,exact,BRA_brazil,central-1
sp.gov.lk,exact,LKA_sri_lanka,central-1
spaceweather.gov,subtree,USA_united_states,central
spaldingtonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sparhamparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
spark.gov.in,exact,IND_india,central-1
sparkford-pc.gov.uk,exclude,GBR_united_kingdom,local
sparkwellparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sparse.gov.uk,exclude,GBR_united_kingdom,local
sparsholt-pc.gov.uk,exclude,GBR_united_kingdom,local
sparsholtparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
spatialni.gov.uk,exact,GBR_united_kingdom,central-1
spd15revision.gov,subtree,USA_united_states,central
speaker.gov,subtree,USA_united_states,central
spectrum.gov,subtree,USA_united_states,central
speenparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
speldhurstparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
spelsbury-pc.gov.uk,exclude,GBR_united_kingdom,local
spelthorne.gov.uk,exclude,GBR_united_kingdom,local
spennymoor-tc.gov.uk,exclude,GBR_united_kingdom,local
spetisburyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
spexhall-pc.gov.uk,exclude,GBR_united_kingdom,local
spilsbytowncouncil.gov.uk,exclude,GBR_united_kingdom,local
spittal-cc.gov.uk,exclude,GBR_united_kingdom,local
spixworthparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
spoonerrow-cc.gov.uk,exclude,GBR_united_kingdom,local
sporle-pc.gov.uk,exclude,GBR_united_kingdom,local
sppa.gov.uk,exact,GBR_united_kingdom,central-1
sprakradet.no,subtree,NOR_norway,central
spridlington-pc.gov.uk,exclude,GBR_united_kingdom,local
springfield-pc.gov.uk,exclude,GBR_united_kingdom,local
sprotbroughandcusworthparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sproughton-pc.gov.uk,exclude,GBR_united_kingdom,local
sprowston-tc.gov.uk,exclude,GBR_united_kingdom,local
sps.gov.uk,exact,GBR_united_kingdom,central-1
spw-pc.gov.uk,exclude,GBR_united_kingdom,local
sra.gov.in,exclude,IND_india,local
srapune.gov.in,exclude,IND_india,local
srnl.gov,subtree,USA_united_states,central
srs.gov,subtree,USA_united_states,central
ssa.gov,subtree,USA_united_states,central
ssab.gov,subtree,USA_united_states,central
ssaver.gob.mx,exact,MEX_mexico,central-1
ssb.no,subtree,NOR_norway,central
sshf.no,subtree,NOR_norway,central
sso.no,subtree,NOR_norway,central
sspo.gob.mx,exact,MEX_mexico,central-1
sspver.gob.mx,exact,MEX_mexico,central-1
ssqparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sss.gov,subtree,USA_united_states,central
sstaffs.gov.uk,exclude,GBR_united_kingdom,local
st-ewe-pc.gov.uk,exclude,GBR_united_kingdom,local
st-ive-parishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stadhampton-pc.gov.uk,exclude,GBR_united_kingdom,local
staffordbc.gov.uk,exclude,GBR_united_kingdom,local
staffordshire-pfcc.gov.uk,exclude,GBR_united_kingdom,local
staffordshire.gov.uk,exclude,GBR_united_kingdom,local
staffordshirefire.gov.uk,exclude,GBR_united_kingdom,local
staffordshireprepared.gov.uk,exclude,GBR_united_kingdom,local
staffs.gov.uk,exclude,GBR_united_kingdom,local
staffsfire.gov.uk,exclude,GBR_united_kingdom,local
staffslc.gov.uk,exclude,GBR_united_kingdom,local
staffsmoorlands.gov.uk,exclude,GBR_united_kingdom,local
stagnes-pc.gov.uk,exclude,GBR_united_kingdom,local
stagsden-pc.gov.uk,exclude,GBR_united_kingdom,local
staindropparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stainforth-pc.gov.uk,exclude,GBR_united_kingdom,local
stainforthtowncouncil.gov.uk,exclude,GBR_united_kingdom,local
staining-pc.gov.uk,exclude,GBR_united_kingdom,local
stainlanddistrict-pc.gov.uk,exclude,GBR_united_kingdom,local
stainton-pc.gov.uk,exclude,GBR_united_kingdom,local
staintonandstreatlam-pc.gov.uk,exclude,GBR_united_kingdom,local
staintondale-pc.gov.uk,exclude,GBR_united_kingdom,local
stalbans.gov.uk,exclude,GBR_united_kingdom,local
stalbansparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stalbridgetowncouncil.gov.uk,exclude,GBR_united_kingdom,local
stalham-tc.gov.uk,exclude,GBR_united_kingdom,local
stallenparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stalmine-with-staynall-pc.gov.uk,exclude,GBR_united_kingdom,local
stambridge-pc.gov.uk,exclude,GBR_united_kingdom,local
stamfordbridge-pc.gov.uk,exclude,GBR_united_kingdom,local
stamfordtowncouncil.gov.uk,exclude,GBR_united_kingdom,local
stami.no,subtree,NOR_norway,central
stanbridgeparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
standards.gov,subtree,USA_united_states,central
standonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
standrews-pc.gov.uk,exclude,GBR_united_kingdom,local
stanforddingley-pc.gov.uk,exclude,GBR_united_kingdom,local
stanfordinthevale-pc.gov.uk,exclude,GBR_united_kingdom,local
stanfordparish.gov.uk,exclude,GBR_united_kingdom,local
stanfordrivers-pc.gov.uk,exclude,GBR_united_kingdom,local
stanhope-pc.gov.uk,exclude,GBR_united_kingdom,local
stanionparish.gov.uk,exclude,GBR_united_kingdom,local
stanley-tc.gov.uk,exclude,GBR_united_kingdom,local
stanleyandstanleycommon-pc.gov.uk,exclude,GBR_united_kingdom,local
stannesonthesea-tc.gov.uk,exclude,GBR_united_kingdom,local
stansfieldparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stansteadabbottsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stansteadparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stansteadstmargaretsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stansted-pc.gov.uk,exclude,GBR_united_kingdom,local
stanstedmountfitchet-pc.gov.uk,exclude,GBR_united_kingdom,local
stanstedparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stanton-harcourt-pc.gov.uk,exclude,GBR_united_kingdom,local
stanton-pc.gov.uk,exclude,GBR_united_kingdom,local
stantonbury-pc.gov.uk,exclude,GBR_united_kingdom,local
stantonfitzwarren-pc.gov.uk,exclude,GBR_united_kingdom,local
stantonlacy-pc.gov.uk,exclude,GBR_united_kingdom,local
stantonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stantonstjohnparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stantonunderbardonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stanway-pc.gov.uk,exclude,GBR_united_kingdom,local
stanwayparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stanwickstjohn-pc.gov.uk,exclude,GBR_united_kingdom,local
stanwixrural-pc.gov.uk,exclude,GBR_united_kingdom,local
stapeleyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stapenhillparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stapleford-tc.gov.uk,exclude,GBR_united_kingdom,local
staplefordparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
staplehillandmangotsfield-pc.gov.uk,exclude,GBR_united_kingdom,local
staplehurst-pc.gov.uk,exclude,GBR_united_kingdom,local
stapletoncleasby-pc.gov.uk,exclude,GBR_united_kingdom,local
stapletongroupparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
staploe-pc.gov.uk,exclude,GBR_united_kingdom,local
star-procurement.gov.uk,exclude,GBR_united_kingdom,local
starcrossparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
starstonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
startforthparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stasaphcitycouncil.gov.uk,exclude,GBR_united_kingdom,local
state.gov,subtree,USA_united_states,central
stateaidscotland.gov.uk,exact,GBR_united_kingdom,central-1
staten-generaal.nl,subtree,NLD_netherlands,central
stateoig.gov,subtree,USA_united_states,central
stathancommunitycouncil.gov.uk,exclude,GBR_united_kingdom,local
stathernparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
statped.no,subtree,NOR_norway,central
stats-sh.gov.cn,exact,CHN_china,central-1
statsforvalteren.no,subtree,NOR_norway,central
statspolicy.gov,subtree,USA_united_states,central
staunton-pc.gov.uk,exclude,GBR_united_kingdom,local
stauntoncoleford-pc.gov.uk,exclude,GBR_united_kingdom,local
stauntononwye-pc.gov.uk,exclude,GBR_united_kingdom,local
staustell-tc.gov.uk,exclude,GBR_united_kingdom,local
staustellbay-pc.gov.uk,exclude,GBR_united_kingdom,local
staveleytowncouncil.gov.uk,exclude,GBR_united_kingdom,local
staveleywithingsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
staverton-pc.gov.uk,exclude,GBR_united_kingdom,local
stavertondevon-pc.gov.uk,exclude,GBR_united_kingdom,local
stavertonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stb.gov,subtree,USA_united_states,central
stbreockparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stbrewardparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stbriavels-pc.gov.uk,exclude,GBR_united_kingdom,local
stbridesmajor-cc.gov.uk,exclude,GBR_united_kingdom,local
stburyanlamorna-pc.gov.uk,exclude,GBR_united_kingdom,local
stburyanlamornapaul-pc.gov.uk,exclude,GBR_united_kingdom,local
stcleerparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stclementparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stcolumbmajor-tc.gov.uk,exclude,GBR_united_kingdom,local
stcsm.gov.cn,exact,CHN_china,central-1
stcuthbertout-pc.gov.uk,exclude,GBR_united_kingdom,local
stcuthbertwithout-pc.gov.uk,exclude,GBR_united_kingdom,local
stdavids.gov.uk,exclude,GBR_united_kingdom,local
stdayparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stdennisparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stdominic-pc.gov.uk,exclude,GBR_united_kingdom,local
stdonats-cc.gov.uk,exclude,GBR_united_kingdom,local
stebbing-pc.gov.uk,exclude,GBR_united_kingdom,local
stedhamwithiping-pc.gov.uk,exclude,GBR_united_kingdom,local
stedsbc.gov.uk,exclude,GBR_united_kingdom,local
steep-pc.gov.uk,exclude,GBR_united_kingdom,local
steeplebumpstead-pc.gov.uk,exclude,GBR_united_kingdom,local
steepleclaydonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
steeplelangford-pc.gov.uk,exclude,GBR_united_kingdom,local
steeplemorden-pc.gov.uk,exclude,GBR_united_kingdom,local
steepleparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
steeton-with-eastburnparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
steinkjer-fjellstyre.no,subtree,NOR_norway,central
stellingminnisparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stendellionparish.gov.uk,exclude,GBR_united_kingdom,local
stennis.gov,subtree,USA_united_states,central
stensonfields-pc.gov.uk,exclude,GBR_united_kingdom,local
steppingleyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sterth-pc.gov.uk,exclude,GBR_united_kingdom,local
stervanparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stetchworth-pc.gov.uk,exclude,GBR_united_kingdom,local
stevenage.gov.uk,exclude,GBR_united_kingdom,local
steventonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stevington-pc.gov.uk,exclude,GBR_united_kingdom,local
stewartbykhparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stewkleyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
steyningpc.gov.uk,exclude,GBR_united_kingdom,local
stfaithsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stgennys-pc.gov.uk,exclude,GBR_united_kingdom,local
stgeorgesandpriorslee-pc.gov.uk,exclude,GBR_united_kingdom,local
stgeorgesparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stgermansparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stgoran-pc.gov.uk,exclude,GBR_united_kingdom,local
stharmoncommunitycouncil.gov.uk,exclude,GBR_united_kingdom,local
sthelens.gov.uk,exclude,GBR_united_kingdom,local
sthelenwithout-pc.gov.uk,exclude,GBR_united_kingdom,local
sthf.no,subtree,NOR_norway,central
stibbardparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stickfordparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
sticklepathparish.gov.uk,exclude,GBR_united_kingdom,local
stickneyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stiffkeyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stiftelsenpilar.no,subtree,NOR_norway,central
stillingfleetparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stillingtonandwhitton-pc.gov.uk,exclude,GBR_united_kingdom,local
stillingtonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stiltonparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stinchcombeparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stinsfordparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stippolyts-pc.gov.uk,exclude,GBR_united_kingdom,local
stirchleyandbrooksideparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stirling.gov.uk,exclude,GBR_united_kingdom,local
stisseyparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stisted-pc.gov.uk,exclude,GBR_united_kingdom,local
stives-tc.gov.uk,exclude,GBR_united_kingdom,local
stivestowncouncil-cornwall.gov.uk,exclude,GBR_united_kingdom,local
stivestowncouncil.gov.uk,exclude,GBR_united_kingdom,local
stjamesisleofgrain-pc.gov.uk,exclude,GBR_united_kingdom,local
stjohnparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stjohnscastlerigg-pc.gov.uk,exclude,GBR_united_kingdom,local
stjornarradid.is,subtree,ISL_iceland,central
stjsonora.gob.mx,exact,MEX_mexico,central-1
stjustinroseland-pc.gov.uk,exclude,GBR_united_kingdom,local
stjusttowncouncil.gov.uk,exclude,GBR_united_kingdom,local
stkeverneparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stkewparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stkeyneandtrewidlandparish.gov.uk,exclude,GBR_united_kingdom,local
stlawrence-pc.gov.uk,exclude,GBR_united_kingdom,local
stleonardsparishcouncil.gov.uk,exclude,GBR_united_kingdom,local
stlevan-pc.gov.uk,exclude,GBR_united_kingdom,local
