subdomain,parent_domain,http_status
mail.orquestasinfonicanacional.gob.do,gob.do,Could not resolve host: mail.orquestasinfonicanacional.gob.do
mail.pasaportes.gob.do,gob.do,302
mail.pgr.gob.do,gob.do,302
mail.portaltransaccional.gob.do,gob.do,Could not resolve host: mail.portaltransaccional.gob.do
mail.portuaria.gob.do,gob.do,Could not resolve host: mail.portuaria.gob.do
mail.presidencia.gob.do,gob.do,Could not resolve host: mail.presidencia.gob.do
mail.primeradama.gob.do,gob.do,Could not resolve host: mail.primeradama.gob.do
mail.procompetencia.gob.do,gob.do,Could not resolve host: mail.procompetencia.gob.do
mail.sabanadelamar.gob.do,gob.do,Could not resolve host: mail.sabanadelamar.gob.do
mail.seip.gob.do,gob.do,Connection timed out after 3002 milliseconds
mail.sib.gob.do,gob.do,Connection timed out after 3002 milliseconds
mail.sie.gob.do,gob.do,SSL certificate problem: self-signed certificate in certificate chain
mail.srselvalle.gob.do,gob.do,Could not resolve host: mail.srselvalle.gob.do
mail.srsnorc2.gob.do,gob.do,Could not resolve host: mail.srsnorc2.gob.do
mail.srsvaldesia.gob.do,gob.do,SSL: no alternative certificate subject name matches target hostname 'mail.srsvaldesia.gob.do'
mail.srsviii.gob.do,gob.do,Could not resolve host: mail.srsviii.gob.do
mail.tc.gob.do,gob.do,Connection timed out after 3002 milliseconds
mail.unabom.gob.do,gob.do,Could not resolve host: mail.unabom.gob.do
mail.usemb.gob.do,gob.do,Could not resolve host: mail.usemb.gob.do
mail1.idac.gob.do,gob.do,Could not resolve host: mail1.idac.gob.do
map.gob.do,gob.do,200
mapre.gob.do,gob.do,200
meet.ambiente.gob.do,gob.do,Could not resolve host: meet.ambiente.gob.do
meet.cdeee.gob.do,gob.do,526
meet.digecog.gob.do,gob.do,200
meet.digepres.gob.do,gob.do,Could not resolve host: meet.digepres.gob.do
meet.inapa.gob.do,gob.do,Could not resolve host: meet.inapa.gob.do
meet.minerd.gob.do,gob.do,Could not resolve host: meet.minerd.gob.do
meet.see.gob.do,gob.do,Resolving timed out after 3000 milliseconds
mem.gob.do,gob.do,200
